Project_Age,Project_Accept_Rate,Language,Watchers,Stars,Team_Size,Additions_Per_Week,Deletions_Per_Week,Comments_Per_Merged_PR,Contributor_Num,Churn_Average,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Close_Latency,Comments_Per_Closed_PR,Forks_Count,File_Touched_Average,Merge_Latency,Rebaseable,Intra_Branch,Project_Domain,Additions,Deletions,Day,Commits_PR,Wait_Time,Contain_Fix_Bug,PR_Latency,Files_Changed,Label_Count,Assignees_Count,Workload,PR_accept,PR_age,Commits_Average,Contributor,Followers,Closed_Num,Public_Repos,Organization_Core_Member,wait_time_up,Accept_Num,User_Accept_Rate,Contributions,Closed_Num_Rate,Following,Prev_PRs,Review_Comments_Count,Participants_Count,Comments_Count,Last_Comment_Mention,Point_To_IssueOrPR,Open_Issues,first_response,latency_after_first_response,X1_0,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,PR_response,PR_Date_Created_At,PR_Time_Create_At,PR_Date_Closed_At,PR_Time_Closed_At,Project_Name,Pull_Request_ID
1324.7219259259261,0.7058917707332579,2,5611,90956,197,4871.7103174583835,-4159.809523807873,3.3465638466771748,1254,282.8609662054823,1.2307692307668638,4.173076923068898,4.8076923076830615,5.096153846144047,5.019230769221116,3.942307692300111,1.1346153846132023,62.48203326301604,4.735438214479872,14886,14.686274509800725,6.723745295817343,0,0,4,68,10,4,4,35.304386574074066,0,50838.31666666666,2,1,0,70,0,5362.933333333333,3.8257080610013454,1,1,0,6,0,3,1,0.499999999975,2,0.0,1,2,12,2,24,0,1,261,267.0833333333333,50571.23333333333,-5.386548310519999,-39.1496166587,-56.291184783,24.294534921599997,-35.5668873042,17.922135211500002,11.608867356600001,-26.159671276799997,24.277040273,-90.5702409148,True,2017-10-31,06:37:03,2017-12-05,13:55:22,react,react-11404
1064.1122222222225,0.8168041267158196,1,2306,33873,259,88311.89949744307,-67282.36683413705,11.189174724372888,1995,867.7777143468767,6.826923076909948,30.61538461532573,33.49999999993557,35.82692307685418,33.76923076916582,32.90384615378288,7.903846153830954,38.009244571637176,10.113108495068245,10746,11.474785407724704,8.379088279952207,0,0,0,206,0,5,1,63.74149305555557,1,91787.75,2,5,1,318,0,2369.6666666666665,1.4082618025750318,2,44,21,44,1,1,106,0.7625899280570054,160,0.1510791366905388,11,139,0,4,6,0,1,1886,0.26666666666666666,91787.48333333334,-187.66635401,-166.22449418899998,-290.688063968,238.81409277400002,-197.43254870400003,99.69589287790001,145.149680383,-207.03130734,215.85595233,-619.1872838209999,False,2017-11-24,08:30:19,2018-01-27,02:18:04,kubernetes,kubernetes-56326
1040.258037037037,0.8177215189873392,1,2306,33873,259,88311.89949744307,-67282.36683413705,11.164815152066977,1995,877.0833727918381,6.826923076909948,30.61538461532573,33.49999999993557,35.82692307685418,33.76923076916582,32.90384615378288,7.903846153830954,37.80404744424718,10.114542483659967,10339,9.802371541501492,8.216066712701531,0,0,0,57,47,3,1,37.952905092592594,0,54652.18333333333,16,5,2,428,0,5291.633333333333,1.374505928853687,1,71,46,52,0,3,137,0.6989795918363781,0,0.2346938775509007,13,196,0,5,10,0,0,1673,0.016666666666666666,54652.16666666666,-277.206670668,-224.72708589200002,-417.591747439,383.97588297,-295.80351217099997,134.877340231,137.075950422,-190.652332967,308.982441887,-1075.75958019,False,2017-11-20,07:48:21,2017-12-28,06:40:32,kubernetes,kubernetes-56035
624.6022685185185,0.6957050947661155,0,7619,93054,130,52067.35999995834,-29211.99999997663,4.773056735815927,1562,1038.3794051486866,5.576923076912352,42.153846153765095,48.49999999990674,52.788461538360025,51.288461538362895,44.961538461452,7.211538461524593,8.759007890211151,5.145142857142563,39356,17.43231441047781,5.419124981485982,0,0,5,31,29,5,1,5.4848726851851834,1,7898.216666666666,1,2,0,141,1,3854.7833333333333,6.516739446869504,1,110,16,16,0,2,43,0.6615384615374438,35,0.24615384615346744,74,65,0,3,3,0,1,756,0.016666666666666666,7898.2,-64.1427671611,-96.9218638241,-68.3883221447,55.0510583222,-69.0208445713,40.5969805457,35.3654257441,-13.2667583972,54.565698750299994,-263.437635407,False,2017-12-21,07:45:12,2017-12-26,19:23:25,tensorflow,tensorflow-15548
2847.6613796296297,0.6752132463622647,6,2623,39005,53,3851.382183907492,-3194.232758620231,3.2476777885115315,4464,37.236828416437255,7.807692307677293,9.807692307673447,8.249999999984134,7.865384615369487,8.673076923060242,8.576923076906581,6.84615384614068,68.41882459225107,4.782944538853626,14980,2.8809523809516184,11.731607518219885,0,0,8,48,0,5,3,17.864594907407405,1,25725.016666666666,2,0,1,86,0,13234.733333333335,1.261904761904428,0,87,23,127,0,9,230,0.8778625954195123,0,0.08778625954195123,4,262,0,4,8,0,1,293,252.96666666666667,25472.05,-846.1822084080002,-1066.49346986,-1267.41818118,1344.59076845,-991.2119958330001,497.75986116400003,381.270104494,-326.486802929,680.447813775,-3285.02423317,False,2017-12-21,19:25:15,2018-01-08,16:10:16,rails,rails-31533
1349.6083425925924,0.7028220085133107,2,5611,90956,197,4871.7103174583835,-4159.809523807873,3.3434275459846714,1254,288.29564827276164,1.2307692307668638,4.173076923068898,4.8076923076830615,5.096153846144047,5.019230769221116,3.942307692300111,1.1346153846132023,65.80529827954261,4.75809018567614,15436,11.265780730893269,6.670891390633433,0,0,4,18,0,1,1,102.10373842592593,0,147029.38333333333,1,1,0,47,0,12118.45,4.093023255812594,4,314,47,129,0,8,127,0.6827956989243641,16,0.2526881720428749,7,186,10,9,4,0,0,285,57.36666666666667,146972.01666666663,-245.493443657,-169.028757878,-265.670021057,378.20468928300005,-222.417550348,47.558724454600004,52.023182705,-160.288298705,223.901757978,-713.4276125060001,False,2017-09-25,14:01:32,2018-01-05,16:30:55,react,react-10813
976.6147962962964,0.8247313211918372,1,2306,33873,259,88311.89949744307,-67282.36683413705,11.068939955522566,1995,895.4764152783704,6.826923076909948,30.61538461532573,33.49999999993557,35.82692307685418,33.76923076916582,32.90384615378288,7.903846153830954,36.377427574386246,10.13420231319974,9205,9.66320795503633,7.841656772416007,0,0,0,1695,567,4,2,19.15370370370369,0,27581.33333333333,53,6,3,666,1,3498.616666666667,1.3039342844789752,2,277,14,82,1,2,63,0.7499999999991072,72,0.16666666666646826,40,84,2,6,16,0,1,1161,0.13333333333333333,27581.2,-40.5044779778,-79.5502099991,-129.016332805,75.1642478108,-65.9126524664,13.5058226651,20.4184175655,-115.27846786399999,50.92874068020001,-161.55106574299998,True,2017-09-20,13:41:22,2017-10-09,17:22:42,kubernetes,kubernetes-52793
1643.6083518518521,0.7712485636169086,3,133,2291,62,7881.8828025467665,-6064.253503183941,2.5356041923551045,2210,133.49553020961707,58.67307692296409,56.01923076912304,65.36538461525889,56.7692307691216,59.21153846142459,51.76923076913121,58.980769230655795,32.1364817220645,4.670535250303054,2409,2.8582159624411805,5.053865512398921,0,0,6,17,9,0,1,3.457013888888889,0,4978.1,2,2,0,213,1,1193.2833333333333,1.9727699530515503,1,28,8,36,0,0,23,0.7187499999977539,20,0.2499999999992188,3,32,0,2,4,0,0,2018,4978.1,4978.1,-178.598438425,20.2909899056,-223.589330047,-67.00583601,-153.185321674,-29.0359213287,49.214879304200004,-31.6282933652,236.009668827,-399.35359370699996,True,2018-01-15,04:06:42,2018-01-18,15:04:48,nixpkgs,nixpkgs-33879
2359.667287037037,0.5767212295389192,4,1276,17009,21,4382.9254079243865,-2551.689976689382,3.2819846170512053,2094,145.8526703499063,5.403846153835762,8.788461538444638,7.461538461524112,7.3269230769089875,8.153846153830472,7.211538461524593,3.692307692300592,38.474339638854005,5.336826568265604,5788,5.6965517241366195,6.939484376316449,0,0,8,64,1,3,6,6.763750000000001,1,9739.8,5,4,0,66,0,837.3166666666667,1.1011494252871032,1,11,36,57,0,0,92,0.6258503401356287,0,0.2448979591835069,2,147,6,3,1,0,1,565,9739.8,0.0,0.08593535423280001,-35.8859891891,-12.444691777200001,12.15866521,-7.8883921504,2.46116533875,6.923644423480001,-7.16197625548,-0.197752833366,-38.354119241199996,True,2018-01-25,10:02:40,2018-02-01,04:22:28,symfony,symfony-25925
1036.7660092592591,0.8462594371997139,1,797,11448,29,36662.3084576932,-26629.18905471312,2.2809407948093714,1434,1304.8314679642936,1.8846153846117604,10.826923076902256,11.346153846132026,13.096153846128662,12.846153846129141,11.307692307670562,2.096153846149815,56.55459787325877,4.895535714285277,3258,10.684210526308762,5.990793883857392,0,0,0,8,3,0,1,6.974618055555558,1,10043.45,2,0,0,159,1,4438.816666666667,2.473684210524689,1,42,26,23,0,3,368,0.91999999999977,1249,0.06499999999998375,0,400,0,0,0,0,1,789,10043.45,10043.45,0.92132806778,-26.453428268400003,-14.751937180799999,19.8942326307,-15.868952393499999,-1.02096986771,2.78278294206,-25.068317771,12.1557811499,-31.360887885100002,False,2017-09-22,22:01:10,2017-09-29,21:24:37,terraform,terraform-16161
